epoch,training_loss,validation_loss,b
0,36.526979901851924,36.51085011466672,0.1
1,36.474872319446014,36.59509674002125,0.1
2,33.51851826443085,35.79267013751716,0.1
3,inf,35.87729503871879,0.1
4,35.55466605871458,35.42182272373565,0.1
5,35.79660332121485,35.43263993361449,0.1
6,36.309970385652456,35.812326944403424,0.1
7,36.44340359684109,35.856942176465516,0.1
8,36.26995442971202,inf,0.1
9,36.0824057155803,32.7705235471354,0.1
10,35.380228043409915,34.670034110281804,0.1
11,33.19431743335381,34.730211764803734,0.1
12,36.45102950235145,34.312477617020264,0.1
13,32.74265631515531,34.38362549245642,0.1
14,35.25174926836182,33.51344762637355,0.1
15,35.78889607529989,33.680081697779904,0.1
16,35.992237853817485,32.24791991027438,0.1
17,36.09629946704919,31.952513114676343,0.1
18,35.75134923861688,30.970438438252017,0.1
19,35.10487058514296,31.307281237702288,0.1
20,inf,30.607653186751588,0.1
21,inf,30.949556456881776,0.1
22,inf,31.320833874103524,0.1
23,inf,30.99322378531957,0.1
24,33.91577597905161,31.036426880523283,0.1
25,34.62777995222239,31.336674498903143,0.1
26,34.71717415765509,30.524834215214604,0.1
27,34.350522435519444,30.216428409177837,0.1
28,32.32077176665314,29.1293366986257,0.1
29,33.356919929851585,28.99966105849966,0.1
30,34.42391238579791,29.490739696758503,0.1
31,33.25911053935962,29.762890341881164,0.1
32,31.005158653315302,29.860298970626886,0.1
33,33.03329182154635,29.553964998963725,0.1
34,33.60356367692962,29.05244951906324,0.1
35,33.52521446478197,29.142238251087917,0.1
36,32.586949829063556,29.02326349047603,0.1
37,30.56255195344924,29.13078939889382,0.1
38,32.929556566270904,29.23096166529333,0.1
39,33.33152984407688,28.97705764975592,0.1
40,32.14501549971577,28.850009251428048,0.1
41,30.38725015876267,28.74434911849242,0.1
42,32.52245597861653,28.81034801457205,0.1
43,32.65994183514089,28.789194942836247,0.1
44,32.254603617726886,28.86444610727807,0.1
45,30.99142773003177,28.684271753231386,0.1
46,30.82489486190025,28.827550979416937,0.1
47,32.17232597857192,28.658766851275132,0.1
48,32.15839731148899,28.72785678067859,0.1
49,30.6758488601353,28.64765637047316,0.1
50,30.62703477048639,28.71131858349862,0.1
51,31.739470050070793,28.618921185231187,0.1
52,32.059357673362086,28.732724037767195,0.1
53,30.671098379554365,28.593781537151322,0.1
54,29.694320125933505,28.702499418784022,0.1
55,31.27753790086564,28.564652842639997,0.1
56,31.420537082138342,28.657747117663238,0.1
57,30.247608825792486,28.542721129389907,0.1
58,29.217841865604303,28.64295251460473,0.1
59,30.690452332929375,28.52768298548301,0.1
60,31.065436865858075,28.642100131419628,0.1
61,30.51408353346708,28.516144020098558,0.1
62,29.39348431040754,28.633870802003777,0.1
63,30.320305306745688,28.508587050599353,0.1
64,30.90807256543456,28.615662005112714,0.1
65,30.626069676764256,28.495323049885688,0.1
66,28.68331825750163,28.599108865079774,0.1
67,30.45294901110201,28.482877371721806,0.1
68,30.331950115598787,28.588086281552922,0.1
69,29.93849004768435,28.473125139552454,0.1
70,29.250982423896943,28.581112906168833,0.1
71,29.49930072745186,28.464142471951053,0.1
72,29.68714077443825,28.574252559943268,0.1
73,29.623896423058337,28.456706567394853,0.1
74,28.994727071946276,28.565483841466044,0.1
75,29.483561573682344,28.449427641421998,0.1
76,29.6870241113656,28.555680215711078,0.1
77,29.772510886941664,28.44097045042699,0.1
78,28.71044746289706,28.546052327105823,0.1
79,29.595336339351004,28.432456886053224,0.1
80,29.90578335445446,28.53765621417817,0.1
81,28.863334746299017,28.424195222991187,0.1
82,29.079600812067607,28.5306421249491,0.1
83,29.04952758976198,28.416673180881258,0.1
84,29.28402973231997,28.524362028231714,0.1
85,29.003156397610166,28.410324944141053,0.1
86,28.59058656713862,28.518210340945238,0.1
87,28.701474628896168,28.40429987805632,0.1
88,29.015998446560406,28.511703451628776,0.1
89,28.88155807110275,28.398031111132997,0.1
90,28.97714661532385,28.504845794932177,0.1
91,28.824122738741163,28.391418192604537,0.1
92,29.143714389132207,28.497980113804402,0.1
93,28.458055039984416,28.384636644899583,0.1
94,29.02901584189251,28.491332930176892,0.1
95,29.2703551037779,28.37818841976378,0.1
96,28.424083262423963,28.48500201904636,0.1
97,28.8520502368304,28.3721303972528,0.1
98,28.521284242407923,28.478911289019372,0.1
99,28.779648704294637,28.3663177284473,0.1
100,28.886373301483655,28.47293370070825,0.1
101,28.40666795371172,28.36059898254876,0.1
