epoch,training_loss,validation_loss,b
47,22.669185787096552,20.17389429310307,1e-05
48,20.60138778815701,19.501562586473202,1e-05
49,20.541097228455268,19.80789380294011,1e-05
50,21.633254821655456,20.09319374723209,1e-05
51,21.611807154568837,20.16187703815576,1e-05
52,20.018738758268768,20.217388802025685,1e-05
53,20.09829849985569,20.274355195848585,1e-05
54,21.462503372850485,19.788249184319493,1e-05
55,21.423320434279884,19.925705887030755,1e-05
56,20.286938174040564,19.5039402596209,1e-05
57,20.862923036444922,19.754624999825193,1e-05
58,21.922797639405303,20.00734317292911,1e-05
59,20.7311698140591,20.15600067500508,1e-05
60,20.092915682000594,20.398040212227095,1e-05
61,21.597168655555937,20.504392993164718,1e-05
62,21.333971766292358,20.328914707143507,1e-05
63,20.491208112182495,20.490391252331566,1e-05
64,21.130618357437367,19.81651965063541,1e-05
65,21.145672322091183,20.1222603600494,1e-05
66,19.784500758309996,20.000856983117735,1e-05
67,20.89202457985378,20.136922558660466,1e-05
68,19.874939127475454,21.164680591019227,1e-05
69,20.020429628990577,21.10889815026336,1e-05
70,19.367316920040434,21.869884988798105,1e-05
71,20.503834506805166,21.81628581374675,1e-05
72,20.507600732212005,21.97792944379812,1e-05
73,20.26650214601566,21.96432183463397,1e-05
74,20.311441415197898,21.28197138674076,1e-05
75,20.721174050686194,21.35034986163703,1e-05
76,19.88247018332078,20.24377390539188,1e-05
77,19.465034842005604,20.094819424361308,1e-05
78,21.112026872276278,22.372676917829825,1e-05
79,20.158096995308068,22.17059532949449,1e-05
80,19.850565871004882,23.58097211202238,1e-05
81,20.840792782925742,23.463719853993446,1e-05
82,20.916937351918808,24.19700603572688,1e-05
83,19.84377265396371,24.14501701573218,1e-05
84,20.47630710198844,24.155061213517854,1e-05
85,20.208880284145586,24.162998667278174,1e-05
86,19.293432794451967,22.339602445759667,1e-05
87,20.374731927533457,22.24788271888418,1e-05
88,19.762962275247258,25.24210604957668,1e-05
89,19.729365847489234,25.13311426010714,1e-05
90,19.46787431282363,23.638312661913172,1e-05
91,20.200197684982367,23.539627786212538,1e-05
92,19.71470919078593,24.811600233451532,1e-05
93,19.257066945272754,24.75387523368991,1e-05
94,20.454993948782054,24.223645471404772,1e-05
95,19.597551601973038,23.93221734759581,1e-05
96,19.269675107321394,23.438413767599048,1e-05
97,19.77551861696334,23.564356933865916,1e-05
98,20.17393774869147,23.214496808651447,1e-05
99,19.419316397831317,23.236795705823425,1e-05
100,19.818322321212865,23.646822267874004,1e-05
101,20.165126973820406,23.729170933828005,1e-05
102,19.36212103765822,22.783923876006057,1e-05
103,20.42096106267017,22.748199085876024,1e-05
104,20.20468574485549,23.140638208126344,1e-05
105,18.940991861838796,23.396803059765645,1e-05
106,20.27092786467392,21.963570113817607,1e-05
107,20.247449403642158,21.86741656293173,1e-05
108,19.48499802424051,22.73878514967496,1e-05
109,20.080151659340288,23.01355388302982,1e-05
110,19.807379743195206,21.208972564636134,1e-05
111,19.263639925871367,21.522885337280872,1e-05
112,20.09375703251505,22.369602803413866,1e-05
113,19.600741471790357,22.620502218257965,1e-05
114,19.39920943269427,20.58282532839729,1e-05
115,19.62416088293866,20.78581832722965,1e-05
116,19.948857580136607,21.863341491372264,1e-05
117,19.241880113679866,22.185536932709475,1e-05
118,19.546548705730668,19.96257711977479,1e-05
119,20.122463571408176,20.622238320275187,1e-05
120,18.973346723532686,21.577331691277656,1e-05
121,19.93440419647195,21.77307288293141,1e-05
122,19.72766562851907,20.087756059492737,1e-05
123,19.095623790145297,20.430632176257266,1e-05
124,20.039995035990458,21.139656768277145,1e-05
125,19.55064233452026,21.43057554971884,1e-05
126,19.067105389324098,19.71260517109825,1e-05
127,19.606862200682404,20.309286279573527,1e-05
128,19.928360391492408,20.93911779388117,1e-05
129,19.299718106183292,21.064292987038144,1e-05
130,19.646087503059476,19.842527714335255,1e-05
131,19.788808771916337,20.168470380523313,1e-05
132,19.09601403516523,20.51040958940659,1e-05
133,20.29947566988013,20.867357924609028,1e-05
134,19.763248228798766,19.69667628269134,1e-05
135,19.08748887729198,20.222093100461702,1e-05
136,20.331206469021087,20.297330818478233,1e-05
137,19.636155277071314,20.48430236800842,1e-05
138,19.984819186249442,19.87859531674295,1e-05
139,20.301438832074005,20.05713031060291,1e-05
140,19.035007462924952,19.788644929187228,1e-05
141,20.03537419780322,20.28798741581158,1e-05
142,20.222985693629603,19.784494131005427,1e-05
143,19.176831042521542,20.2158884478466,1e-05
144,20.162567271018418,19.568602274744045,1e-05
145,19.779553670631913,19.953895227307665,1e-05
146,19.13350928955456,19.907715243206095,1e-05
147,20.217375215997894,20.03776988692686,1e-05
148,19.64696756058206,19.258157852519247,1e-05
149,19.474455988565534,19.787365120019366,1e-05
150,20.184403251818058,19.608912578711447,1e-05
151,19.875008412324668,20.070818644104193,1e-05
152,19.590200727440315,19.41707223473813,1e-05
153,20.43751308083305,19.87209723087949,1e-05
154,19.816467430066652,19.495968941843476,1e-05
155,20.04676336151454,19.805462201210133,1e-05
156,20.815372403384178,19.531947347974636,1e-05
157,19.28016649787369,19.809078092243823,1e-05
158,20.559753510663985,19.19562525193989,1e-05
159,20.818519695164706,19.715198969171883,1e-05
160,19.327742911317348,19.460678462628987,1e-05
161,21.090545205890894,19.901732259258825,1e-05
162,20.324782698065896,19.350632742335787,1e-05
163,19.876186939251795,19.77542994733221,1e-05
164,21.26652989070739,19.30603162501626,1e-05
165,19.518850267947997,19.694039213011884,1e-05
166,20.664994755380075,19.428222227289503,1e-05
167,20.979048291824906,19.733613217605047,1e-05
168,19.471062327924404,19.207057614324704,1e-05
169,21.04079637842013,19.646482544630643,1e-05
170,20.861267399457407,19.31629224682731,1e-05
171,19.359592590198854,19.746452998001004,1e-05
172,21.123646596297867,19.33722494769981,1e-05
173,21.1287969055458,19.73511082933277,1e-05
174,19.988344608807488,19.176615663925595,1e-05
175,21.569099329670454,19.60303095993726,1e-05
176,20.937348971972,19.30154934244533,1e-05
177,20.769962046512788,19.632879875078245,1e-05
178,22.15683643969023,19.28076555316397,1e-05
179,20.72939860899771,19.604517908099485,1e-05
180,21.60636713208257,19.179907008373515,1e-05
181,22.377237584409396,19.56036823028211,1e-05
182,19.914395585544916,19.2632171149911,1e-05
183,22.651382334926485,19.61666411760311,1e-05
184,22.22389991496572,19.218241776225188,1e-05
185,20.733266859584035,19.57818393594457,1e-05
186,23.036120044036252,19.123242428667673,1e-05
187,20.98278376520883,19.489489115540742,1e-05
188,22.637016704460077,19.20820617930029,1e-05
189,22.986672384218117,19.489995047563173,1e-05
190,20.259626653977456,19.238557020340313,1e-05
191,22.97678330008098,19.469550366965496,1e-05
192,22.60323824366773,19.15896219499119,1e-05
193,21.761084054775743,19.404695139009263,1e-05
194,23.24464884271023,19.150817381032095,1e-05
195,22.31472133457201,19.40476373780356,1e-05
196,21.71495412464657,19.16952772398023,1e-05
197,23.429979678851627,19.415892905256346,1e-05
198,21.46599969485112,19.11216734651553,1e-05
199,23.013923905723587,19.35378932368534,1e-05
200,23.418851243876524,19.078180684491745,1e-05
201,22.053316024064078,19.278264629901784,1e-05
